"measurement.ID","citation_ID","EFDB_export_form_name","date_generated"
49075,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49076,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49077,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49078,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49079,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49080,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49081,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49082,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49083,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49084,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49085,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49086,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49087,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49088,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49089,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49090,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49091,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49092,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49093,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49094,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49095,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
49096,"Ma_2012_rdri","n_438_Ma_2012_rdri.xlsm","18885"
24692,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24693,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24694,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24695,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
24696,"Wieser_2005_necd","n_5_Wieser_2005_necd.xlsm","18885"
7688,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7689,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7690,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7691,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7692,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7693,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7694,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7695,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7696,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7697,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7698,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7699,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7700,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7701,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7702,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7703,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7704,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7705,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7706,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7707,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7708,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7709,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7710,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7711,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7712,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7713,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7714,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7715,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7716,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7717,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7718,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7719,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7720,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7721,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7722,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7723,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7724,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7725,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7726,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7727,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7728,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7729,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7730,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7731,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7732,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7733,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7734,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7735,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7736,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7737,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7738,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7739,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7740,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7741,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7742,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7743,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
7744,"Tepley_2017_vtfl","n_57_Tepley_2017_vtfl.xlsm","18885"
34583,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34585,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34587,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34589,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34591,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34593,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34595,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34597,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34599,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34601,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34603,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34605,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34607,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34609,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34611,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34613,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34615,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34617,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34619,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34621,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34623,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34625,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34627,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34629,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34631,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34633,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34635,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34637,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34639,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34641,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34643,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34645,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34647,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34649,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34651,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34653,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34655,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34657,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34659,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34661,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34663,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34665,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34667,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34669,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34671,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34673,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34675,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34677,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34679,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34681,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34683,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34685,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34687,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34689,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34691,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34693,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34695,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34697,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34699,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34701,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34703,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34705,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34707,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34709,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34711,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34713,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34715,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34717,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34719,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34721,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34723,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34725,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34727,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34729,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
34731,"Ishihara_2016_anmf","n_75_Ishihara_2016_anmf.xlsm","18885"
634,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
635,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
636,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
1467,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
1468,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
1469,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2392,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2393,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2394,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2401,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2402,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2403,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2446,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
2447,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
3869,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
3870,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
3871,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5342,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5343,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5344,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5682,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5683,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5684,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5685,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5686,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5687,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5688,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5689,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5690,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5802,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5803,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
5804,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
6474,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
6475,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
6476,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
9707,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
9708,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
9709,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
9923,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
9924,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
9925,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
10968,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
10969,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
10970,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
11664,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
11665,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
11666,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12570,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12571,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12572,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12573,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12574,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12575,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12577,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12578,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12579,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12659,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12660,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
12661,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13251,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13252,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13253,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13544,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13545,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13546,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13547,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
13548,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
14095,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
14096,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
14097,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
14098,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
14099,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
14100,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48978,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48979,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48980,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48981,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48982,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48983,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48984,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48985,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48986,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48987,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48988,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48989,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48990,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48991,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48992,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48993,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48994,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48995,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48996,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48997,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48998,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
48999,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
49000,"McGarvey_2015_csio","n_96_McGarvey_2015_csio.xlsm","18885"
